Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Luxembourg,LUX,"Population, total",SP.POP.TOTL,313970,316845,320750,324100,327750,331500,333895,334995,335850,337500,339171,342421,346600,350450,355050,358950,360731,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,599449,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.0158166161,2222.36636636277,2311.79884893619,2441.03855530008,2755.63311653279,2780.09271886584,2900.43321843978,2909.66062936858,3175.36736882691,3658.90068296888,4449.54038678192,4591.74750313366,5680.12989532948,7709.72938687607,9282.80810887343,9008.02789044613,9825.23826640452,10855.9818571963,13493.8525825209,15740.2874970898,17113.842251689,14324.8919710957,13034.8116600784,12810.2188335898,12554.4171841488,12921.9584210817,18789.6570759228,23234.566578981,26108.3439636069,27556.3635885832,34645.1432443401,37007.4387468692,40965.7443180141,41479.0872043957,45481.8922019757,52831.2523660674,52571.9349918208,47042.3471077882,47584.4643916109,51654.4027951819,48735.995492187,48179.4208526047,52930.6411522641,65445.8850307407,75716.3510789884,80289.696409954,89739.7116961301,106018.492790674,114293.84332087,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,119225.380022773,101446.786303182,100738.684223143,104103.036746518,..
Luxembourg,LUX,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2,30.2,30.8,30.9,31.1,32.6,31.2,30.5,32.1,34.3,32,31.2,33.8,..,..,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.19810009002686,2.62809991836548,2.95609998703003,2.63910007476807,2.46510004997253,1.99829995632172,1.58829998970032,1.60720002651215,1.48239994049072,2.02909994125366,2.32999992370605,3.47950005531311,2.91790008544922,3.28620004653931,2.5271999835968,2.76309990882874,2.38980007171631,2.34529995918274,1.80499994754791,2.62089991569519,3.67499995231628,5.11329984664917,4.48820018768311,4.73070001602173,4.06519985198975,5.06010007858276,5.12239980697632,4.36079978942871,4.90150022506714,5.14010000228882,5.84759998321533,5.8523998260498,6.66860008239746,6.29069995880127,5.52159976959229,..
Luxembourg,LUX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.43434946546257,1.88995376231467,2.53287319181684,2.80255434132565,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.942958,704145671.350213,741509480.796284,791140595.772755,903158753.943622,921600736.304026,968440149.470951,974721762.535327,1066447130.82052,1234878980.502,1509155062.52521,1572310771.77053,1968733021.7212,2701874663.63072,3295861019.05551,3233431611.27564,3544268025.07837,3922895891.95273,4884869091.84066,5711457760.04403,6232005655.95255,5231808670.14342,4764549532.05015,4683697830.37475,4594891580.56409,4738559684.76119,6921264132.20155,8614215559.15721,9750161053.209,10391504709.2547,13229247947.8513,14321878795.0384,16065740777.9172,16486900186.5672,18325791415.4811,21588170498.0843,21776609771.987,19731912494.3617,20209122027.1171,22235929043.2559,21263514833.2412,21272418791.9463,23616328816.1114,29557325056.4334,34685281847.5292,37347394602.6614,42414308116.9239,50888134410.0739,55849686538.7432,51370543206.4462,53212476812.2957,60004630234.4135,56677961787.0717,61739352212.3049,66327344188.889,57784495265.4378,58631324559.4484,62404461274.6636,..
"Macao SAR, China",MAC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,..,8523.25,8809.4,9212.5,9678.15,10161.55,10659.8,11171,11650.2,12042.1,12309.75,12436.95,12438.35,12347.35,12214.2,12081.4,11954.25,11834.75,11759.9,11773.95,11905.9,12171.35,12560.95,13049.85,13599.65,14179.05,14783.85,15413.75,16043.85,16645.05,17196.75,17688.2,18122.95,18517.25,18898,19284.3,19678.35,20078.2,20491.85,20930.2,21398.95,16849.2698487968,16625.777484156,17042.4811805004,16837.6074295999,17234.2502934976,17248.9516816388,17254.211877948,17614.6570740097,17807.2200511476,18079.7641356006,18375.8862290147,18813.7457593907,19004.6536447946,19431.7163550976,19767.829195422,20137.072621108,20479.1778885587,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,167796,170465,176188,184250,193563,203231,213196,223420,233004,240842,246195,248739,248767,246947,244284,241628,239085,236695,235198,235479,238118,243427,251219,260997,271993,283581,295677,308275,320877,332901,343935,353764,362459,370345,377960,385686,393567,401564,409837,418604,427979,438081,448896,460147,471453,482559,493320,503823,514348,525313,536969,549439,562531,575841,588781,600942,612167,622567,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4499.88707067295,4296.93277135415,4751.15776392207,4756.40936486794,5132.27654292765,6297.12747533448,7071.97349539123,8060.21822756349,9364.90931361292,10558.217835651,13460.8841328512,15189.9807215212,16578.0618374988,18139.1962295726,18097.4006118392,17957.9463796762,16451.3386377369,15505.2787451867,15702.8555275752,15547.8735275484,16312.6377158653,17809.5981547644,22453.1923456372,25058.5359342937,29979.8544741413,36402.5605083473,40667.8842333195,40881.3806423831,52374.7944457228,66813.3497409986,76496.3661850194,89524.8443607146,94004.3898288491,75484.2865809425,74017.1847105799,80892.8213291687,..
"Macao SAR, China",MAC,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.00999999046326,2.20000004768372,2.09999990463257,2.5,3.59999990463257,4.19999980926514,3.20000004768372,4.59999990463257,6.30000019073486,6.80000019073486,6.40000009536743,6.30000019073486,6,4.90000009536743,4.09999990463257,3.79999995231628,3.20000004768372,3,3.57999992370605,2.83999991416931,2.55999994277954,1.97000002861023,1.82000005245209,1.70000004768372,1.80999994277954,1.89999997615814,2,..
"Macao SAR, China",MAC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1130457130.00739,1121486562.52512,1292281653.68246,1348827324.09861,1517496131.38322,1941246972.45874,2269233639.28065,2683254708.17411,3220920084.77746,3735117374.41125,4879018601.90911,5625533410.31176,6265844252.10105,6996034036.99892,7122539666.59972,7211264780.00828,6742367273.27418,6490571703.85015,6720492405.83611,6811227982.82193,7322677820.10108,8195033162.12038,10585624890.9277,12092222041.9168,14789661809.1834,18340447242.9971,20917444919.6394,21475520709.3922,28123640998.7253,36709860068.3445,43031577366.4251,51552075901.5183,55347998647.8196,45361678146.5247,45310877912.7215,50361201096.4366,..
Madagascar,MDG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.8,..,..,..,73.2,..,..,..,..,71.7,..,70.7,..,..,..,..,..,..
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,..,8.98230216322179,9.20401520101799,9.43412147057812,9.67287546858342,9.92058671802456,10.177451250129,10.443866286068,10.7206125116071,11.008565188981,11.3084310623517,11.6206107920349,11.9452144306497,12.2822626130619,12.6315988582041,12.9931320287512,13.3670065687657,13.753420229047,14.1524538294872,14.5642122639887,14.9887419610001,15.4268751934519,15.8787512466898,16.3432971076796,16.8189152938749,17.3049059394023,17.8012174570967,18.3095814561337,18.8334336417099,19.3772706950511,19.9446865219933,20.5365391890498,21.1530350448808,21.796368263576,22.4688637067098,23.171922825601,23.9066753791657,24.6721704439935,25.4647848815215,26.2793978058259,27.1121608143894,27.9618461326822,28.8288286274375,29.7127299927778,30.6135381916979,31.5313202875125,32.4659834233243,33.4173453244833,34.385371599546,35.3700880420951,36.37177150325,37.3739014601363,38.4097027303432,39.4657029907185,40.5462375386731,41.6536404262633,42.7888466827088,43.9513492609144,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,5099373,5223568,5352503,5486319,5625164,5769218,5918595,6073526,6234465,6401921,6576305,6757850,6946620,7142627,7345780,7556026,7773449,7998164,8230218,8469672,8716553,8971345,9234129,9504281,9780872,10063495,10352120,10647754,10952395,11268658,11598633,11942819,12301336,12675460,13066543,13475400,13902688,14347854,14808791,15282521,15766806,16260932,16765117,17279141,17802997,18336724,18880268,19433523,19996469,20569121,21151640,21743949,22346573,22961146,23589801,24234088,24894551,25570895,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.99303602155,133.847581549068,138.119849134424,138.407165710075,142.659339874214,144.484654967511,152.107820130995,157.476387051335,165.478455065697,165.011573016693,169.070560105029,177.498409996047,193.128554834597,231.436185504653,261.03534138606,302.149467628563,280.679038857192,294.933988153902,324.384495709068,408.937427733313,463.731466024124,400.705603052702,381.865801322053,369.472871424721,300.534090569938,283.985803389459,314.746051106988,240.955452416246,223.011276381555,221.682033013421,265.676118926057,222.15374431496,245.864316227243,265.934507379578,227.836905482236,234.494058207896,287.356559593887,247.129410232435,252.465205803687,243.252751462484,245.939065850803,278.555703176672,262.285948115461,316.799896490486,245.123587583262,274.819702299258,292.150744287583,377.848292823497,470.733254004499,415.689322591492,412.730934137725,454.963463976433,443.906100111531,461.723072174234,452.463192574895,402.088311769817,401.742265413689,449.722381894452,..
Madagascar,MDG,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8,..,..,..,..,..,..,..,..,..,..,..,..,45.3,..,..,..,39.5,..,38.6,..,47.4,..,..,..,39.9,..,..,..,..,42.4,..,42.6,..,..,..,..,..,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.01000022888184,..,2.61999988555908,..,..,..,..,4.28000020980835,..,0.598599970340729,..,..,..,..,..,..
Madagascar,MDG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.409210047754,139.933075374081,131.549648490247,125.621238453398,183.65159502089,119.809562078255,..,..,..,..,111.879461393345,96.7681619993647,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.076322,699161943.857103,739286906.851553,759345862.971331,802482182.924192,833563472.162352,900264583.688205,956436931.142347,1031669636.36116,1056391054.5386,1111859569.7715,1199507629.99179,1341590681.58511,1653062347.36254,1917508190.04689,2283049233.28758,2181844193.9254,2358930406.42896,2669755115.50569,3463565881.42486,4042139901.36698,3594868208.41885,3526198070.09621,3511573991.89742,2939485471.50097,2857889712.4808,3258288890.58567,2565634382.28689,2442507588.38496,2498059014.77295,3081479800.28769,2653141958.52585,3024459564.32157,3370842210.90955,2977040722.47057,3159901231.97468,3995028592.78722,3545776697.12109,3738704467.51878,3717515282.53319,3877673539.09084,4529575347.56805,4397254607.61164,5474030080.24451,4363934494.37405,5039293030.82367,5515884348.54904,7342923489.09616,9413002920.97008,8550363974.79243,8729936135.74487,9892702357.56691,9919780071.28764,10601690871.7611,10673516672.6664,9744243531.20119,10001193315.1966,11499803806.5729,..
Malawi,MWI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3,..,..,..,..,..,..,52.4,..,..,..,..,..,50.7,..,..,..,..,..,51.5,..,..
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,..,39.2450466694951,40.1404221467968,41.070407297412,42.0387887144675,43.0491408570216,44.1039881204922,45.2058230801867,46.358188375053,47.5651145523971,48.8303245651252,50.1559503606279,51.5444420873992,53.0010606703437,54.5312049215104,56.1392448027153,57.856438268986,59.6895736105218,61.5914828171404,63.4952481968604,65.3699618158676,67.1146478574459,68.7786593126856,70.6550487908358,73.1430632159525,76.4860521849809,80.879348748409,86.1274183283835,91.6094081459482,96.4644781501909,100.10132583793,102.260850657616,103.200222740772,103.477481968604,103.913619007213,105.102757742894,107.231533729317,110.117331353415,113.542044972423,117.144208739924,120.663682647433,124.054550275774,127.425869749682,130.851580398812,134.450975816716,138.308347475605,142.440199406025,146.807053457785,151.370746711922,156.073419601188,160.872878659313,165.757509546033,170.739340263046,175.828882053458,181.044102672889,186.398037759864,191.891970725499,197.519134493,..
Malawi,MWI,"Population, total",SP.POP.TOTL,3618595,3700023,3784439,3872118,3963417,4058673,4158124,4262005,4370650,4484439,4603723,4728703,4859610,4996940,5141202,5292808,5454705,5627533,5806845,5986332,6163080,6327569,6484452,6661358,6895928,7211105,7625305,8120093,8636935,9094671,9437553,9641153,9729717,9755857,9796976,9909088,10109789,10381862,10704744,11044356,11376172,11695863,12013711,12336687,12676038,13039711,13429262,13840969,14271234,14714602,15167095,15627618,16097305,16577147,17068838,17573607,18091575,18622104,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,45.0331526090051,47.1825468300685,48.3866532591083,49.2795373685219,49.1333880028002,56.5345892344079,62.6231425768346,63.3070510806105,56.094587027621,59.2739989160956,63.1079718012684,77.2700103675614,83.5587370697437,88.9107541602596,106.710652021437,115.859228774012,122.887971791885,143.276075080262,163.433674711591,176.780884518458,200.8176854998,195.602085405443,181.989814407041,183.624246034104,175.177145907732,156.889658140678,155.227210949597,145.699578535303,159.770133411116,174.851358837837,199.285933154997,228.556258433916,184.950608693359,212.245519341504,120.62932439918,141.027906130914,225.626284719189,256.527676239355,163.533501154959,160.799028762323,153.259508675372,146.761539725235,290.979897687755,260.105251697695,274.225629402118,280.367384226713,297.709596899192,320.276495511186,372.848780444367,420.747205068564,458.865430122972,512.17023204094,374.50293256129,332.921024865108,354.318989805753,362.658197650946,300.307748766344,338.484430340903,..
Malawi,MWI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.8,..,..,..,..,..,..,39.9,..,..,..,..,..,45.5,..,..,..,..,..,44.7,..,..
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.40000009536743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.80000019073486,..,..,..,..,..,..,..,5.94649982452393,..,..,..,..,..
Malawi,MWI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.2734146419207,28.0301095494911,27.4257346508333,41.4204771686525,36.2569334751656,40.6328150545127,39.5422371324465,55.1578705122511,48.659564238322,..
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,162956740.865183,174576508.469831,183116337.673247,190816183.676326,194736105.277894,229455410.891782,260394792.104158,269814968.240817,245169806.792272,265810632.425297,290531621.264851,365386929.835119,406062874.251497,444281703.893568,548621017.593913,613220652.928919,670317634.173056,806290840.624654,949034016.830627,1058269065.98115,1237655461.1501,1237685691.94683,1180104216.01137,1223186840.31324,1208008985.42522,1131347798.26653,1183654827.79002,1183094127.76746,1379924257.21313,1590215582.53307,1880771556.30474,2203545856.66893,1799517081.56412,2070636935.58644,1181802596.03498,1397457932.30697,2281034131.36493,2663234933.89767,1750584265.28754,1775921718.10534,1743506531.32652,1716502862.2954,3495748397.63025,3208837077.25069,3476094498.87517,3655909664.1423,3998020176.67364,4432937045.79897,5321012192.33619,6191127665.1963,6959655570.89098,8004000737.30717,6028487928.83351,5518880768.57955,6047813437.31804,6373212640.84604,5433040159.88747,6303292264.18905,..
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.1,..,5.7,..,3.6,..,3.8,..,..,1.7,..,0.6,..,0.4,..,..,..
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,..,25.6230710698524,26.4581190077614,27.3142109267996,28.1660721351392,28.9957784203318,29.7975407091767,30.5773002587125,31.343177598539,32.1084340283062,32.883816770659,33.6701810987673,34.4673596104094,35.2844255060113,36.1321960127834,37.0183198904276,37.9512798660782,38.930287627454,39.9423801552275,40.968500989195,41.9970324151575,43.0188403591539,44.0439293866991,45.1030802008827,46.2383959823467,47.4781372698219,48.8359366915234,50.2970872013392,51.8264739004718,53.3738274235276,54.9028184446812,56.3976685436007,57.8685862121443,59.3363780246538,60.8336448029219,62.3819723025415,63.988193577842,65.6378785572972,67.3062364936844,68.9584112007305,70.569496271496,72.1318125095115,73.6533586973063,75.1444315933648,76.621850555471,78.0988981890123,79.5725642976716,81.0404656825445,82.5173306954801,84.0218627301781,85.5647207426571,87.1560736569776,88.7854390503728,90.4176654999239,92.0043128899711,93.5113529143205,94.9239537361132,96.2540374372242,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,8157106,8418460,8692815,8974084,9253963,9526563,9789982,10046172,10297801,10549226,10803978,11062338,11324251,11592698,11871233,12162369,12468893,12790546,13123069,13460201,13798125,14133840,14470633,14818617,15191625,15598942,16045047,16525108,17027588,17535971,18038321,18529454,19012724,19494967,19986894,20495597,21023321,21565325,22113464,22656286,23185608,23698907,24198811,24688703,25174109,25659393,26143566,26625845,27111069,27605383,28112289,28635128,29170456,29706724,30228017,30723155,31187265,31624264,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,234.916892903272,225.916444133692,230.247932193207,279.708407864318,289.00498041014,310.327762928688,321.097473074127,317.428918354582,323.408202373802,347.378659180734,357.661864302881,383.674801250783,445.351180288243,661.019269773786,799.92315154451,764.555063200847,886.215472772264,1027.27419761201,1246.53589120245,1576.02936904119,1774.73630961095,1769.12693888399,1852.33098065128,2047.88263557345,2234.35647718393,2000.14597755726,1728.54355867126,1947.44237116171,2071.45487960458,2215.36450028479,2440.59180136594,2652.1442242715,3111.97687916463,3431.37018621896,3726.34066695431,4328.00001769299,4797.29137097841,4637.32048099747,3263.52098300351,3493.46522940349,4045.17047135901,3915.11504595638,4167.36438653514,4463.67589342594,4955.47774271198,5593.82299540355,6222.98295481975,7269.17114042014,8513.6295414071,7326.74443486459,9071.35698672103,10405.120619133,10779.5075072926,10882.2891042102,11183.729432082,9655.13737655446,9515.19431808728,9951.54415327241,..
Malaysia,MYS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.6,..,..,47,..,46.2,..,..,47.7,..,..,48.5,..,49.1,..,..,..,..,..,..,46.1,..,..,46.1,45.5,..,..,43.9,..,41.3,..,41,..,..,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.40000009536743,3.79999995231628,5.84000015258789,6.92000007629395,8.28999996185303,7.32999992370605,7.26000022888184,5.73000001907349,4.5,..,3.71000003814697,4.1100001335144,..,3.15000009536743,2.51999998092651,2.45000004768372,3.20000004768372,3.4300000667572,3,3.52999997138977,3.48000001907349,3.60999989509583,3.53999996185303,3.52999997138977,3.3199999332428,3.23000001907349,3.33999991416931,3.69000005722046,3.25,3.04999995231628,3.03999996185303,3.10999989509583,2.88000011444092,3.09999990463257,3.44000005722046,3.41000008583069,..
Malaysia,MYS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.5366179323318,73.3198641237983,64.3777251279192,55.6921593793011,47.6199733960913,41.0698874465101,..,..,..,..,..,..,43.0474515411835,45.0766412986635,45.6965419186624,42.0675597614326,40.5884641486101,40.0881257702829,39.7997545288773,50.8357553824479,49.5598230655171,50.0286816425423,51.6464316160996,52.9992519246741,52.6758487332831,54.4266659070723,52.6778383779305,..,..
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916241996.60264,1901868548.28172,2001502678.6881,2510126747.68065,2674441395.53116,2956356984.18921,3143538481.64119,3188945511.56409,3330393309.81315,3664575983.27453,3864170913.36731,4244340333.51899,5043268548.73032,7662996766.66803,9496074114.07918,9298800799.46702,11050125904.9418,13139397879.1695,16358376511.2263,21213672089.1976,24488033442.0506,25004557093.8761,26804401815.5348,30346788437.5135,33943505717.6993,31200161095.4491,27734562640.4277,32181695507.2234,35271880250.4964,38848567631.4235,44024178343.0071,49142784405.0044,59167157497.9385,66894448545.1226,74477975918.3051,88704944178.6284,100854996422.609,100005323301.867,72167753770.8928,79148947368.4211,93789736842.1053,92783947368.4211,100845263157.895,110202368421.053,124749736842.105,143534102611.497,162690965596.205,193547824063.3,230813597937.526,202257586267.556,255016609232.871,297951960784.314,314443149443.149,323277158906.979,338061963396.376,296636282166.176,296752886724.682,314710259510.743,..
Maldives,MDV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.2,..,..
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,..,307.833333333333,316.46,325.28,334.046666666667,342.553333333333,350.633333333333,358.46,366.53,375.503333333333,385.893333333333,397.926666666667,411.47,425.97,440.65,455.063333333333,468.883333333333,482.453333333333,496.306666666667,511.286666666667,527.95,546.45,566.533333333333,587.853333333333,609.843333333333,632.123333333333,654.523333333333,677.08,699.616666666667,721.983333333333,744.05,765.846666666667,787.3,808.196666666667,828.11,846.94,864.423333333333,880.916666666667,897.353333333333,914.946666666667,934.613333333333,956.756666666667,981.136666666667,1007.36333333333,1034.74333333333,1062.78666666667,1091.23666666667,1120.23333333333,1150.18,1181.67,1215.03666666667,1250.43666666667,1287.34333333333,1324.65666666667,1360.82333333333,1394.67666666667,1425.85333333333,1454.43333333333,..
Maldives,MDV,"Population, total",SP.POP.TOTL,89887,92350,94938,97584,100214,102766,105190,107538,109959,112651,115768,119378,123441,127791,132195,136519,140665,144736,148892,153386,158385,163935,169960,176356,182953,189637,196357,203124,209885,216595,223215,229754,236190,242459,248433,254082,259327,264275,269206,274484,280384,287027,294341,302209,310423,318836,327371,336070,345054,354501,364511,375131,386203,397397,408247,418403,427756,436330,..
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268.103520907538,273.165931336459,282.041914530386,327.915053834531,598.533755113558,670.517512813769,722.673996354079,695.481481642856,803.346967910565,875.068206699548,963.595659949385,1064.04368447525,1206.03479640107,1329.40679593567,1432.51654606622,1570.31570504901,1736.73519514906,1923.08618817115,2006.25690965681,2146.71803679222,2226.72172907378,3031.69993959485,3047.59190870453,3481.43521433015,3952.12198355148,3648.78005463624,4811.66746787284,5559.50683172405,6583.45124965947,6615.76377781727,7100.40589910181,7395.68779981626,7473.19562949108,8291.48529494197,9056.65343979878,9821.69057441832,10319.0971600694,11151.069206829,..
Maldives,MDV,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.3,..,..,..,..,..,..,38.4,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.790000021457672,..,..,..,..,1.97000002861023,..,..,..,..,..,..,..,..,..,..,..,..,..,5.21000003814697,..,6.11990022659302,..,..
Maldives,MDV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7823377634974,35.5734695506425,41.6154638148062,45.5515611288816,44.2117002448663,47.3520580907562,43.0352763629504,39.670387725631,40.9867359654762,40.126298421858,40.8644099852265,31.2308703408131,33.5908378331301,30.3523770936084,27.2730426643921,33.9271150397616,29.5408843071306,29.1842777540108,30.3431523048305,46.1935516743923,54.8854181471638,57.2981206101706,..,..,..,..,..,..,..
